movie_name,month,year,budget,runtime,genres,mpaa,screens,opening_week,domestic_box_office,international_box_office,worldwide_box_office,country
Eat That Question,6,2016,,93.0,Biography Documentary Music,R,29,16695.0,355074.0,10466.0,365540.0,
Te3n,6,2016,,136.0,Crime Drama Mystery Thriller,,104,258066.0,331507.0,60450.0,391957.0,
Tunnel,8,2016,,126.0,Drama Thriller,,36,172521.0,568876.0,51875419.0,52444295.0,
AmeriGeddon,5,2016,,90.0,Action Adventure Drama Thriller War Western,PG-13,30,125571.0,316554.0,,316554.0,
Happy Bhaag Jayegi,8,2016,,126.0,Comedy Romance,,78,159895.0,351840.0,74505.0,426345.0,
Kingsglaive: Final Fantasy XV,8,2016,,110.0,Action Adventure Animation Drama Fantasy Sci-Fi,PG-13,26,119801.0,269980.0,5455502.0,5725482.0,
Minimalism: A Documentary About the Important Things,5,2016,,78.0,Documentary,,80,,261865.0,,261865.0,
Dheepan,5,2016,,115.0,Crime Drama,R,26,20249.0,261819.0,5300756.0,5562575.0,
Life Animated,7,2016,,92.0,Comedy Documentary Drama Family Fantasy Romance,PG,60,21883.0,255388.0,87276.0,342664.0,
Jimmy Vestvood: Amerikan Hero,5,2016,,84.0,Comedy,,6,60860.0,230069.0,60011.0,290080.0,
Kaptaan,5,2016,,142.0,Comedy Drama Family Music,,29,109993.0,203790.0,92925.0,296715.0,
League of Gods,7,2016,,109.0,Action Fantasy,PG-13,54,84779.0,181633.0,43317133.0,43498766.0,
Akira,9,2016,,137.0,Action Thriller,,71,136644.0,219401.0,3888662.0,4108063.0,
De Palma,6,2016,,110.0,Biography Documentary,R,19,30355.0,165237.0,2808.0,168045.0,
Sunset Song,5,2016,,135.0,Drama,R,19,12995.0,159714.0,1142768.0,1302482.0,
The Fits,6,2016,,72.0,Drama Music,,20,10602.0,166425.0,2811.0,169236.0,
The Witness,6,2016,,89.0,Biography Crime Documentary Mystery,,15,14523.0,159305.0,,159305.0,
The Kind Words,6,2016,,118.0,Drama,,8,8571.0,135382.0,,135382.0,
Three,6,2016,,88.0,Action Crime Thriller,,23,58196.0,119550.0,15001678.0,15121228.0,
Zero Days,7,2016,,116.0,Documentary,PG-13,20,49110.0,109649.0,,109649.0,
Mia madre,8,2016,,106.0,Drama,R,35,34098.0,303002.0,7420654.0,7723656.0,
Puerto Ricans in Paris,6,2016,,82.0,Comedy Crime,R,41,26674.0,102890.0,,102890.0,
Seondal: The Man Who Sells the River,7,2016,,120.0,Adventure Comedy History,,7,36415.0,97477.0,14680505.0,14777982.0,
Never Gone,7,2016,,100.0,Drama Romance,,21,52134.0,96421.0,48884371.0,48980792.0,
The Fight Within,8,2016,,94.0,Action Romance Sport,PG-13,103,57124.0,94326.0,,94326.0,
Hieronymus Bosch Touched by the Devil,7,2016,,86.0,Documentary,,9,,172533.0,29374.0,201907.0,
Miss Sharon Jones!,7,2016,,93.0,Documentary Music,,12,10323.0,120880.0,,120880.0,
I Married an Anti-Fan,7,2016,,120.0,Comedy Romance,,22,58767.0,89408.0,12104675.0,12194083.0,
Remember the Goal,8,2016,,88.0,Drama Sport,PG,77,70136.0,119100.0,,119100.0,
The People Vs. Fritz Bauer,8,2016,,105.0,Biography Drama Thriller,R,35,33781.0,288483.0,2795490.0,3083973.0,
Under the Sun,7,2016,,106.0,Documentary,,6,15454.0,105036.0,200957.0,305993.0,
My Love Don't Cross That River,6,2016,,86.0,Documentary Drama Romance,,6,6340.0,86446.0,,86446.0,
My Best Friend's Wedding,8,2016,,91.0,Drama Romance,PG,37,39984.0,78578.0,5629192.0,5707770.0,
Raiders!: The Story of the Greatest Fan Film Ever Made,6,2016,,106.0,Documentary,,27,26059.0,71916.0,,71916.0,
Norman Lear: Just Another Version of You,7,2016,,91.0,Biography Documentary History,,6,16912.0,70950.0,,70950.0,
Les Cowboys,6,2016,,104.0,Drama,R,12,13178.0,73725.0,1228768.0,1302493.0,
Ixcanul,4,2016,,93.0,Drama,,18,,295157.0,299679.0,594836.0,
Phantom Detective,5,2016,,126.0,Action Crime Drama Mystery Thriller,,15,7804.0,67054.0,9687141.0,9754195.0,
Microbe & Gasoline,7,2016,,105.0,Adventure Comedy Drama,R,9,11882.0,63802.0,239985.0,303787.0,
Elevator to the Gallows,8,2016,,91.0,Crime Drama Thriller,,5,14334.0,111267.0,,111267.0,
Presenting Princess Shaw,5,2016,,83.0,Documentary Music,,12,4814.0,60197.0,,60197.0,
Complete Unknown,8,2016,,91.0,Drama Mystery,R,63,14149.0,191761.0,25712.0,217473.0,
Pele: Birth of a Legend,5,2016,,107.0,Biography Drama Sport,PG,19,7226.0,57046.0,7789562.0,7846608.0,
Don't Blink,7,2016,,82.0,Biography Documentary History,,4,10382.0,76134.0,,76134.0,
Denial,9,2016,,109.0,Biography Drama,PG-13,648,93728.0,4073489.0,3921038.0,7994527.0,
Ae Dil Hai Mushkil,10,2016,,158.0,Drama Music Musical Romance,,302,2190042.0,4264983.0,27403937.0,31668920.0,
The Beatles: Eight Days a Week - The Touring Years,9,2016,,106.0,Documentary History Music,,155,785336.0,2930414.0,9353386.0,12283800.0,
Hillsong: Let Hope Rise,9,2016,,103.0,Documentary Family Music,PG,816,1357243.0,2394386.0,255375.0,2649761.0,
Shin Godzilla,10,2016,,120.0,Action Drama Horror Sci-Fi,,490,458342.0,1918403.0,76029204.0,77947607.0,
I'm Not Ashamed,10,2016,,112.0,Biography Drama,PG-13,516,927161.0,2082980.0,,2082980.0,
M.S. Dhoni: The Untold Story,9,2016,,184.0,Biography Drama Sport,,256,1108650.0,1801550.0,27101497.0,28903047.0,
The Dressmaker,9,2016,,119.0,Comedy Drama Western,R,174,185165.0,2022115.0,20583804.0,22605919.0,
Harry  Potter IMAX Marathon,10,2016,,1179.0,,,330,1357376.0,1729226.0,55331.0,1784557.0,
To Joey with Love,9,2016,,90.0,Documentary,,753,,1709073.0,,1709073.0,
Desierto,10,2016,,88.0,Action Adventure Drama Thriller,R,168,514282.0,2002036.0,2922954.0,4924990.0,
A Man Called Ove,9,2016,,116.0,Comedy Drama Romance,PG-13,194,54608.0,3479315.0,27213574.0,30692889.0,
Priceless,10,2016,,97.0,Crime Drama Romance Thriller,PG-13,303,707021.0,1499605.0,,1499605.0,
Baar Baar Dekho,9,2016,,141.0,Action Comedy Drama Romance Sci-Fi,,146,612363.0,981947.0,6140632.0,7122579.0,
The Hollars,8,2016,,88.0,Comedy Drama Romance,PG-13,298,38210.0,1016985.0,121624.0,1138609.0,
Premam,10,2016,,157.0,Comedy Drama Romance,,112,448129.0,828278.0,6247.0,834525.0,
Operation Mekong,9,2016,,124.0,Action Adventure Crime Drama History Thriller,,29,85082.0,800012.0,173039060.0,173839072.0,
I Belonged to You,9,2016,,112.0,Drama Romance,,50,311738.0,744541.0,118363039.0,119107580.0,
Mr. Church,9,2016,,104.0,Comedy Drama,PG-13,354,338551.0,685780.0,,685780.0,
The Handmaiden,10,2016,,145.0,Drama Romance Thriller,,125,92129.0,2006788.0,35686098.0,37692886.0,
American Honey,9,2016,,163.0,Adventure Drama Romance,R,135,71203.0,663246.0,1627403.0,2290649.0,
El Jeremï¿½as,10,2016,,95.0,Comedy Drama Family,PG-13,192,314109.0,650465.0,1889679.0,2540144.0,
Certain Women,10,2016,,107.0,Drama,R,138,60898.0,1087585.0,443676.0,1531261.0,
The Age of Shadows,9,2016,,140.0,Action History Thriller,,33,165685.0,541719.0,53949443.0,54491162.0,
Voiceless,10,2016,,107.0,Thriller,PG-13,100,292438.0,419952.0,,419952.0,
L.O.R.D: Legend of Ravaging Dynasties,9,2016,,118.0,Action Adventure Animation Fantasy Sci-Fi,,68,170676.0,350456.0,57739038.0,58089494.0,
American Pastoral,10,2016,,108.0,Crime Drama Mystery Romance Thriller,R,70,149038.0,544098.0,1519338.0,2063436.0,
Harry & Snowman,9,2016,,84.0,Biography Documentary Drama Sport,,25,56842.0,561460.0,17360.0,578820.0,
Kaashmora,10,2016,,163.0,Action Comedy Fantasy Horror,,70,298674.0,327959.0,26672.0,354631.0,
Luck-Key,10,2016,,112.0,Action Comedy Crime,,26,113846.0,466505.0,48447470.0,48913975.0,
Embrace: The Documentary,9,2016,,90.0,Documentary,,77,,629126.0,526137.0,1155263.0,
Yo-kai Watch Movie: It's the Secret of Birth Meow!,10,2016,,97.0,Action Animation Comedy,,329,,257343.0,51581502.0,51838845.0,
Oasis: Supersonic,10,2016,,122.0,Biography Documentary Music,R,106,16880.0,242867.0,1235252.0,1478119.0,
Spirit of the Game,10,2016,,98.0,Biography,PG,27,45580.0,222565.0,,222565.0,
Miss Hokusai,10,2016,,93.0,Animation Biography Drama History,PG-13,84,24524.0,222670.0,155032.0,377702.0,
Digimon Adventure tri. Part 1: Reunion,9,2016,,96.0,Action Adventure Animation Drama Family Fantasy Sci-Fi,,457,163005.0,190581.0,,190581.0,
Aquarius,10,2016,,146.0,Drama,,31,29129.0,285930.0,2800047.0,3085977.0,
Asura,10,2016,,136.0,Action Crime Thriller,,28,21253.0,175702.0,18125141.0,18300843.0,
White Girl,9,2016,,88.0,Crime Drama,,16,34058.0,200242.0,,200242.0,
Kicks,9,2016,,80.0,Adventure Drama,R,65,32111.0,150191.0,,150191.0,
Apparition Hill,8,2016,,115.0,Documentary,PG-13,26,4152.0,170457.0,,170457.0,
Mr. Donkey,10,2016,,113.0,Comedy,,27,86931.0,356255.0,25181504.0,25537759.0,
Ism,10,2016,,132.0,Action Crime Thriller,,79,120155.0,134165.0,,134165.0,
Christine,10,2016,,119.0,Biography Drama,R,57,13384.0,298525.0,14940.0,313465.0,
Demon,9,2016,,94.0,Comedy Drama Fantasy Horror Thriller,R,24,13023.0,104038.0,,104038.0,
Victor,9,2016,,105.0,Biography Crime Drama,PG-13,12,38594.0,117755.0,,117755.0,
Generation Found,8,2016,,85.0,Documentary,,22,,151751.0,,151751.0,
Cameraperson,9,2016,,102.0,Biography Documentary History News War,,7,12760.0,102033.0,7431.0,109464.0,
Other People,9,2016,,97.0,Comedy Drama,,12,36997.0,91441.0,,91441.0,
The Decalogue,9,2016,,572.0,Drama,,5,18532.0,106494.0,,106494.0,
Author: The JT LeRoy Story,9,2016,,110.0,Biography Documentary,R,27,23413.0,85999.0,1687.0,87686.0,
Cock and Bull,9,2016,,110.0,Crime,,12,33231.0,82778.0,20408094.0,20490872.0,
Sand Storm,9,2016,,87.0,Drama,,6,6849.0,86800.0,327898.0,414698.0,
Howards End,8,2016,,142.0,Drama Romance,PG,10,23840.0,160282.0,189711.0,349993.0,
Michael Moore in TrumpLand,10,2016,,73.0,Documentary,,51,50200.0,149090.0,,149090.0,
For the Love of Spock,9,2016,,111.0,Biography Documentary,,38,,80141.0,,80141.0,
Tower,9,2016,,82.0,Animation Crime Documentary,,13,,101987.0,,101987.0,
Max Rose,9,2016,,83.0,Drama,,29,4000.0,66680.0,,66680.0,
Dancer,9,2016,,85.0,Biography Documentary,,10,7140.0,71917.0,1059732.0,1131649.0,
Tampopo,10,2016,,114.0,Comedy,,4,16410.0,224097.0,,224097.0,
In a Valley of Violence,10,2016,,104.0,Action Western,R,33,29343.0,61797.0,,61797.0,
Girl Asleep,9,2016,,77.0,Comedy Family Fantasy,,24,2567.0,60289.0,3767.0,64056.0,
Command and Control,9,2016,,92.0,Documentary History,,6,5385.0,57635.0,,57635.0,
The Lovers & the Despot,9,2016,,98.0,Biography Documentary Thriller,,13,14925.0,55511.0,40010.0,95521.0,
Voyage of Time,10,2016,,44.0,Animation Documentary,,15,55409.0,55409.0,281629.0,337038.0,
Gimme Danger,10,2016,,108.0,Documentary Music,R,71,44725.0,440627.0,509413.0,950040.0,
Seed: The Untold Story,8,2016,,94.0,Documentary,,35,,207825.0,1755.0,209580.0,
The Battle of Algiers,10,2016,,121.0,Drama War,,7,13536.0,56853.0,,56853.0,
Do Not Resist,9,2016,,72.0,Documentary,,8,7150.0,72791.0,,72791.0,
3 Weeks in Yerevan,9,2016,,92.0,Comedy,,4,29245.0,45536.0,,45536.0,
The Greasy Strangler,10,2016,,93.0,Comedy Horror,,11,22500.0,45878.0,21549.0,67427.0,
Danny Says,9,2016,,105.0,Biography Documentary History Music,,16,11244.0,44213.0,,44213.0,
Wild Oats,9,2016,,86.0,Action Adventure Comedy Drama,PG-13,100,21554.0,40598.0,207351.0,247949.0,
Tanna,9,2016,,104.0,Adventure Drama Romance,,10,5711.0,46654.0,55646.0,102300.0,
Being 17,10,2016,,114.0,Drama Romance,,7,8838.0,52713.0,1992506.0,2045219.0,
Is That a Gun in Your Pocket?,9,2016,,95.0,Comedy,R,7,10422.0,39928.0,,39928.0,
Closet Monster,9,2016,,90.0,Drama Fantasy Mystery,,11,6118.0,42166.0,194.0,42360.0,
Dark Horse,9,2015,,85.0,Documentary Drama Sport,PG,7,1865.0,90136.0,,90136.0,
Come What May,9,2016,,114.0,Drama War,R,6,9738.0,37766.0,1272052.0,1309818.0,
Morris from America,8,2016,,91.0,Comedy Drama Romance,R,20,15673.0,91151.0,,91151.0,
Fire at Sea,9,2016,,114.0,Documentary,,7,,120933.0,1057444.0,1178377.0,
La Notte,9,2016,,122.0,Drama,,2,10547.0,39236.0,,39236.0,
King Cobra,10,2016,,91.0,Crime Drama,,17,11624.0,81757.0,,81757.0,
The Map Against the World,9,2016,,129.0,Drama History,,4,9962.0,34034.0,7001778.0,7035812.0,
Under the Shadow,10,2016,,84.0,Drama Fantasy Horror Thriller War,PG-13,14,13565.0,31900.0,101424.0,133324.0,
In Order of Disappearance,8,2016,,116.0,Action Comedy Crime Drama Thriller,R,10,5208.0,50251.0,,50251.0,
The Last Princess,9,2016,,127.0,Action Biography Drama History,,1,11607.0,29259.0,4105996.0,4135255.0,
The Best Democracy Money Can Buy,9,2016,,114.0,Documentary,,4,9511.0,29500.0,,29500.0,
